cue,ftype,qid,question,response,question_id,count,truth_mean,truth_std,truth_min,truth_max,imagery_mean,imagery_std,imagery_min,imagery_max,difficulty_mean,difficulty_std,difficulty_min,difficulty_max,facts_mean,facts_std,facts_min,facts_max
grasshopper,nonvisual,1,Is it an insect?,yes,grasshopper:nonvisual:1:yes,6.0,1.6666666666666667,0.5163977794943221,1.0,2.0,1.5,1.51657508881031,0.0,4.0,-1.3333333333333333,0.816496580927726,-2.0,0.0,1.5,0.8366600265340756,1.0,3.0
grasshopper,nonvisual,2,Does it live in grass?,yes,grasshopper:nonvisual:2:yes,4.0,1.0,0.0,1.0,1.0,1.25,1.2583057392117916,0.0,3.0,-1.0,1.1547005383792515,-2.0,0.0,0.5,1.0,0.0,2.0
grasshopper,nonvisual,3,Is it found in summer?,yes,grasshopper:nonvisual:3:yes,4.0,1.25,0.9574271077563381,0.0,2.0,2.0,1.4142135623730951,1.0,4.0,-1.25,1.5,-2.0,1.0,2.25,2.0615528128088303,0.0,4.0
grasshopper,nonvisual,4,Does it fly?,yes,grasshopper:nonvisual:4:yes,7.0,-0.14285714285714285,1.3451854182690985,-2.0,1.0,1.7142857142857142,0.9511897312113418,0.0,3.0,-0.2857142857142857,0.9511897312113419,-2.0,1.0,1.5714285714285714,1.2724180205607036,0.0,3.0
grasshopper,visual,1,Is it green?,yes,grasshopper:visual:1:yes,8.0,1.375,0.5175491695067657,1.0,2.0,2.0,1.3093073414159542,0.0,4.0,-1.5,0.5345224838248488,-2.0,-1.0,0.625,1.0606601717798212,0.0,3.0
grasshopper,visual,2,Does it have legs?,yes,grasshopper:visual:2:yes,4.0,2.0,0.0,2.0,2.0,1.0,0.816496580927726,0.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.25,0.5,0.0,1.0
grasshopper,visual,3,Does it have long legs?,yes,grasshopper:visual:3:yes,5.0,-0.2,1.6431676725154984,-2.0,2.0,1.0,1.0,0.0,2.0,-1.2,0.8366600265340756,-2.0,0.0,1.2,1.3038404810405297,0.0,3.0
grasshopper,visual,4,Does it have antennae?,yes,grasshopper:visual:4:yes,9.0,0.6666666666666666,1.6583123951777,-2.0,2.0,2.111111111111111,1.2692955176439846,0.0,4.0,-1.0,1.224744871391589,-2.0,1.0,1.2222222222222223,1.481365736219265,0.0,4.0
grasshopper,nonvisual,1,Does it require a conductor?,no,grasshopper:nonvisual:1:no,5.0,-1.0,1.4142135623730951,-2.0,1.0,0.8,0.8366600265340756,0.0,2.0,-0.8,1.3038404810405297,-2.0,1.0,0.6,0.8944271909999159,0.0,2.0
grasshopper,nonvisual,2,Is it hunted by people?,no,grasshopper:nonvisual:2:no,4.0,-0.75,0.9574271077563381,-2.0,0.0,0.25,0.5,0.0,1.0,-1.0,1.4142135623730951,-2.0,1.0,1.75,2.0615528128088303,0.0,4.0
grasshopper,nonvisual,3,Does it taste good?,no,grasshopper:nonvisual:3:no,5.0,-1.2,0.8366600265340756,-2.0,0.0,1.0,1.0,0.0,2.0,-1.2,1.0954451150103321,-2.0,0.0,0.2,0.4472135954999579,0.0,1.0
grasshopper,nonvisual,4,Is it unable to fly?,no,grasshopper:nonvisual:4:no,5.0,0.0,1.224744871391589,-1.0,2.0,1.8,0.8366600265340757,1.0,3.0,-1.2,0.44721359549995787,-2.0,-1.0,1.4,0.547722557505166,1.0,2.0
grasshopper,visual,1,Is it made of wood?,no,grasshopper:visual:1:no,6.0,-2.0,0.0,-2.0,-2.0,1.1666666666666667,1.6020819787597222,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.16666666666666666,0.408248290463863,0.0,1.0
grasshopper,visual,2,Does it have teeth?,no,grasshopper:visual:2:no,2.0,-2.0,0.0,-2.0,-2.0,0.5,0.7071067811865476,0.0,1.0,-2.0,0.0,-2.0,-2.0,1.5,0.7071067811865476,1.0,2.0
grasshopper,visual,3,Does it have an engine?,no,grasshopper:visual:3:no,4.0,-1.75,0.5,-2.0,-1.0,0.25,0.5,0.0,1.0,-1.0,1.1547005383792515,-2.0,0.0,0.25,0.5,0.0,1.0
grasshopper,visual,4,Is it long?,no,grasshopper:visual:4:no,5.0,-0.4,1.140175425099138,-2.0,1.0,1.2,0.8366600265340756,0.0,2.0,-1.6,0.547722557505166,-2.0,-1.0,1.0,1.224744871391589,0.0,3.0
jacket,nonvisual,1,Is it clothing?,yes,jacket:nonvisual:1:yes,5.0,2.0,0.0,2.0,2.0,0.4,0.5477225575051661,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
jacket,nonvisual,2,Is it worn in cold temperatures?,yes,jacket:nonvisual:2:yes,8.0,1.625,0.5175491695067657,1.0,2.0,1.25,0.8864052604279183,0.0,3.0,-1.75,0.4629100498862757,-2.0,-1.0,1.125,0.9910312089651149,0.0,2.0
jacket,nonvisual,3,Is it worn in winter?,yes,jacket:nonvisual:3:yes,6.0,0.5,1.6431676725154984,-2.0,2.0,1.6666666666666667,1.3662601021279464,0.0,4.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.5,0.8366600265340756,0.0,2.0
jacket,nonvisual,4,Is it worn for the rain?,yes,jacket:nonvisual:4:yes,5.0,1.4,0.8944271909999157,0.0,2.0,0.8,0.8366600265340756,0.0,2.0,-1.4,0.8944271909999157,-2.0,0.0,0.8,0.8366600265340756,0.0,2.0
jacket,visual,1,Does it have a zipper?,yes,jacket:visual:1:yes,4.0,1.25,0.5,1.0,2.0,3.25,0.5,3.0,4.0,-1.25,1.5,-2.0,1.0,0.5,1.0,0.0,2.0
jacket,visual,2,Does it have pockets?,yes,jacket:visual:2:yes,6.0,1.6666666666666667,0.5163977794943221,1.0,2.0,1.3333333333333333,0.816496580927726,0.0,2.0,-1.3333333333333333,0.5163977794943223,-2.0,-1.0,1.1666666666666667,0.9831920802501751,0.0,2.0
jacket,visual,3,Does it have a hood?,yes,jacket:visual:3:yes,4.0,0.25,0.5,0.0,1.0,1.75,0.9574271077563381,1.0,3.0,-0.75,0.9574271077563381,-2.0,0.0,0.25,0.5,0.0,1.0
jacket,visual,4,Does it have sleeves?,yes,jacket:visual:4:yes,5.0,1.8,0.44721359549995815,1.0,2.0,2.8,1.6431676725154982,0.0,4.0,-1.6,0.547722557505166,-2.0,-1.0,1.2,1.3038404810405297,0.0,3.0
jacket,nonvisual,1,Is it a vegetable?,no,jacket:nonvisual:1:no,5.0,-2.0,0.0,-2.0,-2.0,2.8,1.7888543819998315,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,2.0,2.0,0.0,4.0
jacket,nonvisual,2,Does it eat leaves?,no,jacket:nonvisual:2:no,7.0,-2.0,0.0,-2.0,-2.0,0.8571428571428571,0.8997354108424372,0.0,2.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,0.7142857142857143,0.7559289460184544,0.0,2.0
jacket,nonvisual,3,Is it an animal?,no,jacket:nonvisual:3:no,6.0,-1.6666666666666667,0.8164965809277259,-2.0,0.0,1.0,0.8944271909999159,0.0,2.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.16666666666666666,0.408248290463863,0.0,1.0
jacket,nonvisual,4,Does it live in Africa?,no,jacket:nonvisual:4:no,4.0,-0.5,1.0,-2.0,0.0,0.5,0.5773502691896257,0.0,1.0,0.0,1.8257418583505538,-2.0,2.0,0.5,0.5773502691896257,0.0,1.0
jacket,visual,1,Does it have ears?,no,jacket:visual:1:no,7.0,-2.0,0.0,-2.0,-2.0,1.1428571428571428,1.2149857925879117,0.0,3.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.42857142857142855,1.1338934190276817,0.0,3.0
jacket,visual,2,Is it green?,no,jacket:visual:2:no,6.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.4719601443879746,0.0,4.0,-1.5,0.8366600265340756,-2.0,0.0,0.0,0.0,0.0,0.0
jacket,visual,3,Is it tall?,no,jacket:visual:3:no,5.0,-1.2,0.8366600265340756,-2.0,0.0,1.6,1.51657508881031,0.0,4.0,-1.6,0.547722557505166,-2.0,-1.0,0.4,0.5477225575051661,0.0,1.0
jacket,visual,4,Does it have hair?,no,jacket:visual:4:no,7.0,-0.5714285714285714,0.7867957924694432,-2.0,0.0,1.1428571428571428,0.6900655593423543,0.0,2.0,-1.5714285714285714,0.5345224838248489,-2.0,-1.0,0.2857142857142857,0.4879500364742666,0.0,1.0
lion,nonvisual,1,Is it an animal?,yes,lion:nonvisual:1:yes,8.0,1.75,0.7071067811865476,0.0,2.0,1.375,1.685018016012207,0.0,4.0,-1.875,0.3535533905932738,-2.0,-1.0,0.875,1.3562026818605375,0.0,4.0
lion,nonvisual,2,Is it a carnivore?,yes,lion:nonvisual:2:yes,8.0,1.625,0.5175491695067657,1.0,2.0,1.375,1.1877349391654208,0.0,3.0,-1.75,0.4629100498862757,-2.0,-1.0,1.5,1.1952286093343936,0.0,3.0
lion,nonvisual,3,Is it a mammal?,yes,lion:nonvisual:3:yes,6.0,1.8333333333333333,0.40824829046386274,1.0,2.0,0.6666666666666666,0.816496580927726,0.0,2.0,-1.5,0.8366600265340756,-2.0,0.0,1.6666666666666667,1.505545305418162,0.0,4.0
lion,nonvisual,4,Does it live in jungles?,yes,lion:nonvisual:4:yes,5.0,0.4,1.140175425099138,-1.0,2.0,2.0,0.7071067811865476,1.0,3.0,-0.8,0.8366600265340756,-2.0,0.0,2.0,1.4142135623730951,0.0,3.0
lion,nonvisual,5,Does it roar?,yes,lion:nonvisual:5:yes,4.0,2.0,0.0,2.0,2.0,2.0,1.8257418583505538,0.0,4.0,-2.0,0.0,-2.0,-2.0,2.0,0.816496580927726,1.0,3.0
lion,visual,1,Does it have a mane?,yes,lion:visual:1:yes,5.0,0.8,1.3038404810405297,-1.0,2.0,0.8,0.8366600265340756,0.0,2.0,-1.6,0.547722557505166,-2.0,-1.0,1.6,1.51657508881031,0.0,3.0
lion,visual,2,Does it have fur?,yes,lion:visual:2:yes,7.0,1.5714285714285714,0.5345224838248489,1.0,2.0,1.2857142857142858,1.3801311186847085,0.0,3.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.5714285714285714,1.1338934190276817,0.0,3.0
lion,visual,3,Does it have a tail?,yes,lion:visual:3:yes,4.0,2.0,0.0,2.0,2.0,1.5,1.7320508075688772,0.0,4.0,-2.0,0.0,-2.0,-2.0,1.0,1.4142135623730951,0.0,3.0
lion,visual,4,Does it have teeth?,yes,lion:visual:4:yes,8.0,1.875,0.3535533905932738,1.0,2.0,1.125,1.1259916264596033,0.0,3.0,-2.0,0.0,-2.0,-2.0,1.125,1.1259916264596033,0.0,3.0
lion,nonvisual,1,Is it found in kitchens?,no,lion:nonvisual:1:no,5.0,-2.0,0.0,-2.0,-2.0,0.2,0.4472135954999579,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.2,0.4472135954999579,0.0,1.0
lion,nonvisual,2,Does it eat cheese?,no,lion:nonvisual:2:no,5.0,-0.4,0.8944271909999159,-1.0,1.0,1.0,1.0,0.0,2.0,-1.0,0.7071067811865476,-2.0,0.0,1.0,1.224744871391589,0.0,3.0
lion,nonvisual,3,Does it waddle?,no,lion:nonvisual:3:no,4.0,-2.0,0.0,-2.0,-2.0,1.75,1.5,0.0,3.0,-1.5,0.5773502691896257,-2.0,-1.0,0.75,0.9574271077563381,0.0,2.0
lion,nonvisual,4,Does it lay eggs?,no,lion:nonvisual:4:no,4.0,-2.0,0.0,-2.0,-2.0,0.5,1.0,0.0,2.0,-1.75,0.5,-2.0,-1.0,1.0,1.1547005383792515,0.0,2.0
lion,visual,1,Is it grey?,no,lion:visual:1:no,9.0,-1.3333333333333333,0.8660254037844386,-2.0,0.0,0.6666666666666666,0.8660254037844386,0.0,2.0,-1.4444444444444444,0.7264831572567788,-2.0,0.0,0.7777777777777778,1.092906420717,0.0,3.0
lion,visual,2,Does it have long legs?,no,lion:visual:2:no,4.0,-0.75,1.5,-2.0,1.0,1.75,1.5,0.0,3.0,-1.25,0.9574271077563381,-2.0,0.0,1.0,1.4142135623730951,0.0,3.0
lion,visual,3,Does it have wings?,no,lion:visual:3:no,3.0,-2.0,0.0,-2.0,-2.0,1.3333333333333333,2.3094010767585034,0.0,4.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,0.0,0.0,0.0,0.0
lion,visual,4,Is it yellow inside?,no,lion:visual:4:no,4.0,-2.0,0.0,-2.0,-2.0,1.25,1.8929694486000912,0.0,4.0,-1.5,1.0,-2.0,0.0,1.25,1.2583057392117916,0.0,3.0
lion,visual,5,Does it have a long neck?,no,lion:visual:5:no,6.0,-1.3333333333333333,0.816496580927726,-2.0,0.0,2.1666666666666665,0.9831920802501749,1.0,4.0,-0.8333333333333334,0.983192080250175,-2.0,0.0,1.3333333333333333,1.0327955589886446,0.0,3.0
mouse,nonvisual,1,Is it a rodent?,yes,mouse:nonvisual:1:yes,7.0,1.4285714285714286,1.1338934190276817,-1.0,2.0,1.1428571428571428,1.2149857925879117,0.0,3.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,1.1428571428571428,0.8997354108424375,0.0,2.0
mouse,nonvisual,2,Is it an animal?,yes,mouse:nonvisual:2:yes,6.0,1.1666666666666667,0.9831920802501751,0.0,2.0,0.8333333333333334,0.983192080250175,0.0,2.0,-1.0,1.2649110640673518,-2.0,1.0,0.6666666666666666,0.816496580927726,0.0,2.0
mouse,nonvisual,3,Does it eat?,yes,mouse:nonvisual:3:yes,6.0,1.5,0.8366600265340756,0.0,2.0,1.3333333333333333,1.505545305418162,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.8333333333333334,1.3291601358251257,0.0,3.0
mouse,nonvisual,4,Is it used in experiments?,yes,mouse:nonvisual:4:yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,0.6666666666666666,0.5773502691896258,0.0,1.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,2.6666666666666665,0.5773502691896263,2.0,3.0
mouse,nonvisual,5,Does it eat cheese?,yes,mouse:nonvisual:5:yes,4.0,1.75,0.5,1.0,2.0,0.75,0.9574271077563381,0.0,2.0,-1.25,0.5,-2.0,-1.0,1.75,1.5,0.0,3.0
mouse,visual,1,Does it have a tail?,yes,mouse:visual:1:yes,5.0,1.6,0.547722557505166,1.0,2.0,1.6,0.547722557505166,1.0,2.0,-1.8,0.44721359549995815,-2.0,-1.0,0.2,0.4472135954999579,0.0,1.0
mouse,visual,2,Is it grey?,yes,mouse:visual:2:yes,8.0,0.5,0.5345224838248488,0.0,1.0,2.0,1.4142135623730951,0.0,4.0,-1.375,0.7440238091428449,-2.0,0.0,1.75,1.3887301496588271,0.0,4.0
mouse,visual,3,Does it have fur?,yes,mouse:visual:3:yes,7.0,1.4285714285714286,1.1338934190276817,-1.0,2.0,2.5714285714285716,1.1338934190276817,1.0,4.0,-1.5714285714285714,1.1338934190276817,-2.0,1.0,2.142857142857143,1.4638501094227996,0.0,4.0
mouse,visual,4,Does it have whiskers?,yes,mouse:visual:4:yes,3.0,0.6666666666666666,2.309401076758503,-2.0,2.0,1.3333333333333333,1.1547005383792517,0.0,2.0,-2.0,0.0,-2.0,-2.0,0.3333333333333333,0.5773502691896258,0.0,1.0
mouse,nonvisual,1,Is it a fruit?,no,mouse:nonvisual:1:no,4.0,-2.0,0.0,-2.0,-2.0,1.0,0.816496580927726,0.0,2.0,-2.0,0.0,-2.0,-2.0,0.25,0.5,0.0,1.0
mouse,nonvisual,2,Is it used for transportation?,no,mouse:nonvisual:2:no,4.0,-1.75,0.5,-2.0,-1.0,1.5,1.9148542155126762,0.0,4.0,-1.5,1.0,-2.0,0.0,1.0,2.0,0.0,4.0
mouse,nonvisual,3,Does it live in zoos?,no,mouse:nonvisual:3:no,10.0,-0.6,1.07496769977314,-2.0,1.0,1.5,0.8498365855987975,0.0,3.0,-1.1,0.7378647873726218,-2.0,0.0,1.3,0.9486832980505139,0.0,3.0
mouse,nonvisual,4,Does it live on water?,no,mouse:nonvisual:4:no,9.0,-1.8888888888888888,0.33333333333333276,-2.0,-1.0,1.6666666666666667,1.5811388300841898,0.0,4.0,-1.4444444444444444,1.0137937550497031,-2.0,1.0,1.7777777777777777,1.5634719199411433,0.0,4.0
mouse,nonvisual,5,Is it hunted by people?,no,mouse:nonvisual:5:no,5.0,0.0,1.0,-1.0,1.0,1.0,0.7071067811865476,0.0,2.0,-1.2,0.44721359549995787,-2.0,-1.0,1.0,1.7320508075688772,0.0,4.0
mouse,visual,1,Does it have gears?,no,mouse:visual:1:no,6.0,-2.0,0.0,-2.0,-2.0,1.0,1.5491933384829668,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.3333333333333333,0.5163977794943223,0.0,1.0
mouse,visual,2,Is it large?,no,mouse:visual:2:no,8.0,-1.625,0.7440238091428449,-2.0,0.0,0.75,1.0350983390135313,0.0,2.0,-1.75,0.4629100498862757,-2.0,-1.0,1.25,1.0350983390135313,0.0,3.0
mouse,visual,3,Does it have stripes?,no,mouse:visual:3:no,5.0,-1.4,0.8944271909999157,-2.0,0.0,2.0,1.5811388300841898,0.0,4.0,-1.0,1.0,-2.0,0.0,1.4,1.6733200530681511,0.0,4.0
mouse,visual,4,Does it have a white tail?,no,mouse:visual:4:no,6.0,0.16666666666666666,0.752772652709081,-1.0,1.0,2.0,1.5491933384829668,0.0,4.0,-1.5,0.8366600265340756,-2.0,0.0,1.0,1.5491933384829668,0.0,3.0
penguin,nonvisual,1,Is it a bird?,yes,penguin:nonvisual:1:yes,4.0,2.0,0.0,2.0,2.0,1.5,1.7320508075688772,0.0,3.0,-1.5,0.5773502691896257,-2.0,-1.0,2.0,0.816496580927726,1.0,3.0
penguin,nonvisual,2,Is it unable to fly?,yes,penguin:nonvisual:2:yes,6.0,1.5,0.5477225575051661,1.0,2.0,1.8333333333333333,1.7224014243685084,0.0,4.0,-1.5,0.5477225575051661,-2.0,-1.0,2.3333333333333335,1.3662601021279466,1.0,4.0
penguin,nonvisual,3,Does it live in the Arctic?,yes,penguin:nonvisual:3:yes,7.0,0.2857142857142857,1.6035674514745464,-2.0,2.0,1.5714285714285714,1.511857892036909,0.0,4.0,-0.7142857142857143,0.9511897312113419,-2.0,0.0,2.2857142857142856,1.4960264830861913,0.0,4.0
penguin,nonvisual,4,Does it lay eggs?,yes,penguin:nonvisual:4:yes,5.0,1.4,0.8944271909999157,0.0,2.0,1.4,0.8944271909999157,0.0,2.0,-1.0,0.7071067811865476,-2.0,0.0,1.8,1.0954451150103324,0.0,3.0
penguin,nonvisual,5,Does it waddle?,yes,penguin:nonvisual:5:yes,4.0,1.5,0.5773502691896257,1.0,2.0,1.75,1.707825127659933,0.0,4.0,-1.5,0.5773502691896257,-2.0,-1.0,0.0,0.0,0.0,0.0
penguin,visual,1,Is it black?,yes,penguin:visual:1:yes,5.0,0.8,0.8366600265340756,0.0,2.0,2.0,1.5811388300841898,0.0,4.0,-1.0,1.0,-2.0,0.0,1.2,0.8366600265340756,0.0,2.0
penguin,visual,2,Does it have a beak?,yes,penguin:visual:2:yes,5.0,1.6,0.547722557505166,1.0,2.0,2.0,1.4142135623730951,0.0,3.0,-1.2,0.8366600265340756,-2.0,0.0,0.6,0.5477225575051661,0.0,1.0
penguin,visual,3,Does it have feet?,yes,penguin:visual:3:yes,4.0,1.75,0.5,1.0,2.0,2.25,1.5,1.0,4.0,-1.75,0.5,-2.0,-1.0,1.75,2.0615528128088303,0.0,4.0
penguin,visual,4,Does it have wings?,yes,penguin:visual:4:yes,4.0,1.75,0.5,1.0,2.0,2.5,1.2909944487358056,1.0,4.0,-1.25,0.9574271077563381,-2.0,0.0,1.75,1.707825127659933,0.0,4.0
penguin,nonvisual,1,Is it like a horse?,no,penguin:nonvisual:1:no,4.0,-2.0,0.0,-2.0,-2.0,1.75,1.5,1.0,4.0,-2.0,0.0,-2.0,-2.0,0.75,0.9574271077563381,0.0,2.0
penguin,nonvisual,2,Is it breakable?,no,penguin:nonvisual:2:no,5.0,-1.0,1.224744871391589,-2.0,1.0,1.4,1.1401754250991378,0.0,3.0,-1.6,0.8944271909999157,-2.0,0.0,0.6,0.8944271909999159,0.0,2.0
penguin,nonvisual,3,Is it an herbivore?,no,penguin:nonvisual:3:no,6.0,-0.5,1.760681686165901,-2.0,2.0,2.6666666666666665,1.0327955589886446,1.0,4.0,-0.16666666666666666,1.3291601358251257,-2.0,1.0,2.3333333333333335,1.632993161855452,0.0,4.0
penguin,nonvisual,4,Does it like mud?,no,penguin:nonvisual:4:no,6.0,-1.3333333333333333,0.5163977794943223,-2.0,-1.0,2.1666666666666665,1.169045194450012,1.0,4.0,-1.0,1.0954451150103321,-2.0,1.0,1.1666666666666667,0.7527726527090811,0.0,2.0
penguin,nonvisual,5,Does it eat grain?,no,penguin:nonvisual:5:no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,0.6,0.5477225575051661,0.0,1.0,-1.4,0.547722557505166,-2.0,-1.0,2.0,1.4142135623730951,0.0,4.0
penguin,visual,1,Is it red?,no,penguin:visual:1:no,7.0,-2.0,0.0,-2.0,-2.0,1.2857142857142858,1.1126972805283737,0.0,3.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,0.5714285714285714,0.7867957924694432,0.0,2.0
penguin,visual,2,Does it have a tail?,no,penguin:visual:2:no,6.0,-0.16666666666666666,1.3291601358251257,-2.0,2.0,2.5,1.378404875209022,0.0,4.0,-0.3333333333333333,1.3662601021279464,-2.0,1.0,2.0,1.4142135623730951,0.0,4.0
penguin,visual,3,Does it have four legs?,no,penguin:visual:3:no,5.0,-1.4,1.3416407864998738,-2.0,1.0,2.2,1.6431676725154984,0.0,4.0,-1.2,0.8366600265340756,-2.0,0.0,1.4,0.547722557505166,1.0,2.0
penguin,visual,4,Is it long?,no,penguin:visual:4:no,2.0,-1.0,1.4142135623730951,-2.0,0.0,1.0,1.4142135623730951,0.0,2.0,-1.5,0.7071067811865476,-2.0,-1.0,1.5,0.7071067811865476,1.0,2.0
pig,nonvisual,1,Is it an animal?,yes,pig:nonvisual:1:yes,8.0,2.0,0.0,2.0,2.0,1.0,0.9258200997725514,0.0,2.0,-1.75,0.4629100498862757,-2.0,-1.0,0.375,0.7440238091428449,0.0,2.0
pig,nonvisual,2,Does it live on farms?,yes,pig:nonvisual:2:yes,6.0,1.5,0.5477225575051661,1.0,2.0,1.1666666666666667,0.9831920802501751,0.0,3.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.8333333333333334,0.752772652709081,0.0,2.0
pig,nonvisual,3,Is it eaten as bacon?,yes,pig:nonvisual:3:yes,5.0,1.2,1.7888543819998317,-2.0,2.0,1.2,1.6431676725154984,0.0,3.0,-2.0,0.0,-2.0,-2.0,2.2,1.4832396974191326,0.0,4.0
pig,nonvisual,4,Is it smelly?,yes,pig:nonvisual:4:yes,6.0,0.6666666666666666,0.5163977794943223,0.0,1.0,1.0,0.8944271909999159,0.0,2.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.3333333333333333,0.5163977794943223,0.0,1.0
pig,nonvisual,5,Does it like mud?,yes,pig:nonvisual:5:yes,3.0,2.0,0.0,2.0,2.0,2.6666666666666665,2.3094010767585034,0.0,4.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.6666666666666667,2.0816659994661326,0.0,4.0
pig,visual,1,Is it pink?,yes,pig:visual:1:yes,7.0,0.8571428571428571,0.8997354108424372,0.0,2.0,1.7142857142857142,0.9511897312113418,0.0,3.0,-1.2857142857142858,0.9511897312113419,-2.0,0.0,0.5714285714285714,1.1338934190276817,0.0,3.0
pig,visual,2,Does it have a tail?,yes,pig:visual:2:yes,6.0,1.6666666666666667,0.8164965809277259,0.0,2.0,2.6666666666666665,1.211060141638997,1.0,4.0,-1.1666666666666667,1.1690451944500122,-2.0,1.0,0.3333333333333333,0.5163977794943223,0.0,1.0
pig,visual,3,Does it have a snout?,yes,pig:visual:3:yes,4.0,2.0,0.0,2.0,2.0,2.75,0.9574271077563381,2.0,4.0,-1.75,0.5,-2.0,-1.0,1.25,0.5,1.0,2.0
pig,visual,4,Does it have legs?,yes,pig:visual:4:yes,4.0,1.75,0.5,1.0,2.0,1.25,0.5,1.0,2.0,-1.75,0.5,-2.0,-1.0,2.0,1.8257418583505538,0.0,4.0
pig,visual,5,Is it muddy?,yes,pig:visual:5:yes,6.0,0.5,0.5477225575051661,0.0,1.0,1.5,1.0488088481701516,0.0,3.0,-1.1666666666666667,1.1690451944500122,-2.0,1.0,1.3333333333333333,1.2110601416389968,0.0,3.0
pig,nonvisual,1,Is it tropical?,no,pig:nonvisual:1:no,9.0,-1.3333333333333333,0.7071067811865476,-2.0,0.0,0.5555555555555556,0.7264831572567789,0.0,2.0,-1.3333333333333333,0.8660254037844386,-2.0,0.0,1.0,1.4142135623730951,0.0,4.0
pig,nonvisual,2,Is it a bird?,no,pig:nonvisual:2:no,5.0,-2.0,0.0,-2.0,-2.0,1.8,1.4832396974191326,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,0.6,0.8944271909999159,0.0,2.0
pig,nonvisual,3,Does it live in India?,no,pig:nonvisual:3:no,5.0,-0.2,0.8366600265340756,-1.0,1.0,1.0,1.0,0.0,2.0,-0.2,0.8366600265340756,-1.0,1.0,1.4,1.1401754250991378,0.0,3.0
pig,nonvisual,4,Does it grow on trees?,no,pig:nonvisual:4:no,6.0,-1.3333333333333333,1.632993161855452,-2.0,2.0,1.3333333333333333,1.7511900715418263,0.0,4.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.3333333333333333,0.5163977794943223,0.0,1.0
pig,nonvisual,5,Does it grow in Hawaii?,no,pig:nonvisual:5:no,5.0,-0.2,2.04939015319192,-2.0,2.0,1.0,1.4142135623730951,0.0,3.0,-1.4,1.3416407864998738,-2.0,1.0,1.8,1.4832396974191326,0.0,4.0
pig,visual,1,Is it made of glass?,no,pig:visual:1:no,4.0,-1.25,0.9574271077563381,-2.0,0.0,1.25,1.2583057392117916,0.0,3.0,-1.25,0.9574271077563381,-2.0,0.0,0.5,0.5773502691896257,0.0,1.0
pig,visual,2,Does it have wings?,no,pig:visual:2:no,6.0,-2.0,0.0,-2.0,-2.0,1.5,1.51657508881031,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.5,0.8366600265340756,0.0,2.0
pig,visual,3,Does it have whiskers?,no,pig:visual:3:no,4.0,-1.0,1.1547005383792515,-2.0,0.0,2.75,1.8929694486000912,0.0,4.0,-1.5,1.0,-2.0,0.0,1.5,1.7320508075688772,0.0,4.0
pig,visual,4,Does it have feathers?,no,pig:visual:4:no,4.0,-2.0,0.0,-2.0,-2.0,0.5,1.0,0.0,2.0,-2.0,0.0,-2.0,-2.0,1.25,1.8929694486000912,0.0,4.0
pig,visual,5,Does it have fur?,no,pig:visual:5:no,4.0,-0.25,2.0615528128088303,-2.0,2.0,1.75,1.707825127659933,0.0,4.0,-1.5,1.0,-2.0,0.0,1.25,1.8929694486000912,0.0,4.0
pineapple,nonvisual,1,Is it juicy?,yes,pineapple:nonvisual:1:yes,4.0,1.25,0.5,1.0,2.0,2.25,1.707825127659933,0.0,4.0,-1.25,0.5,-2.0,-1.0,0.5,1.0,0.0,2.0
pineapple,nonvisual,2,Is it tropical?,yes,pineapple:nonvisual:2:yes,6.0,1.8333333333333333,0.40824829046386274,1.0,2.0,1.3333333333333333,2.0655911179772892,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,1.6666666666666667,1.3662601021279464,0.0,4.0
pineapple,nonvisual,3,Does it grow on trees?,yes,pineapple:nonvisual:3:yes,4.0,0.5,1.2909944487358056,-1.0,2.0,1.25,1.2583057392117916,0.0,3.0,-1.25,0.5,-2.0,-1.0,2.25,1.707825127659933,0.0,4.0
